section_name,filename,human_ann4
Technology,00tiktok-lobbying-qmpg-articleLarge.jpg,'TikTok? lobbyists have swarmed Capitol Hill in recent days.'
Technology,00biz-trump-antitrust-1-pjvq-articleLarge.jpg,"'Last year, the Justice Department and the F.T.C., above, reached an agreement to divide up responsibility for investigating whether biggest players in artificial intelligence were violating antitrust laws. '"
Technology,25apple-trump-fzvp-articleLarge.jpg,
Technology,00roose-articleLarge.jpg,''
Technology,00biz-deepseek-washington-articleLarge.jpg,''
Technology,00hfo-crypto-order-lkcw-articleLarge.jpg,"'President Trump at a Bitcoin conference in Nashville in July. Last week, he began selling a memecoin.'"
Technology,29meta-deepseek-meta-vhfg-articleLarge.jpg,'Meta executives think a decision they made two years ago is leveling the A.I. playing field.'
Technology,TIKTOK-BUSINESS-1-fgwq-articleLarge.jpg,'The Supreme Court last week heard oral arguments over the federal law to ban TikTok in the United States.'
Technology,CHINA-AI-vjfl-articleLarge.jpg,"'DeepSeek? engineers said they needed only about 2,000 specialized computer chips from the U.S. chipmaker Nvidia, in comparison to the as many as 16,000 chips needed by major American companies.'"
Technology,31DeepSeek-Disinfo-vktb-articleLarge.jpg,"'Like all Chinese companies, DeepSeek must abide by China? strict government control and censorship online, which is intended to mute opposition to Communist Party leaders.'"
Arts,31icepeak-vbgq-articleLarge.jpg,"'Nikolay Kostylev and Nastya Kreslina of the Russian band IC3PEAK. Its new album, ?oming Home,??is shaped by the emotional and creative fallout of the war between Russia and Ukraine.'"
Arts,20tvpres-czlm-articleLarge.jpg,"'In ?aradise,??the president (James Marsden) faces global cataclysm and life in an underground city. But the show? politics can seem as fanciful as its premise.'"
Arts,20inaugurtion-tv-zhtb-articleLarge.jpg,"'Donald J. Trump was sworn in as president on Monday, with cold weather resulting in a relatively intimate ceremony inside the Capitol Rotunda.'"
Arts,18cul-smithsonian-zwbg-articleLarge.jpg,"'?e now stand at the brink of seeing the Smithsonian at its worst: shaped solely by the views and ideology of one individual as a means of expanding his political power,??four Democratic representatives wrote in a letter to Vice President JD Vance.'"
Arts,00heirs-pissarro-vhcb-articleLarge.jpg,"'?ue Saint-Honor矇 Apr癡s-midi, Effet de Pluie??(?ue Saint-Honor矇 in the Afternoon, Effect of Rain??, 1897, by Camille Pissarro, on display in Spain.'"
Arts,19CUL-TRUMP-HISTORY1-gwhv-articleLarge.jpg,"'President Trump and Melania Trump at Mount Rushmore on July 3, 2020, where the president delivered a speech decrying the vandalism of statues during racial justice protests.'"
Arts,00paolozampolli-01-vwhb-articleLarge.jpg,
Arts,28tetzlaff-bfkz-articleLarge.jpg,'Christian Tetzlaff performing at Carnegie Hall in 2017. He has about 20 engagements in the United States each year.'
Arts,26tallchief-pvfc-articleLarge.jpg,"'Maria Tallchief in George Balanchine? ?irebird,??a signature role, in a 1963 performance with New York City Ballet.'"
Arts,09kyiv-symphony-ckzf-articleLarge.jpg,"'Tetiana Martyniuk-Bahrii at home in Monheim am Rhein, where the Kyiv Symphony Orchestra has a two-year residency. ?t? a life, but I can? say it? a totally happy life,??she said. ?ho knows what will be next???"
Arts,31cul-smithsonian-art-01-wkph-articleLarge.jpg,'An executive order from President Trump criticized a sculpture exhibition at the Smithsonian American Art Museum in Washington.'
Arts,30trump-artscouncil-articleLarge.jpg,'Lady Gaga and the producer Bruce Cohen recently served as co-chairs of the President? Committee on the Arts and the Humanities.'
Arts,14Kukkapuro--mhvc-articleLarge.jpg, his company said
Arts,10trump-trial-sketch-cmkb-articleLarge.jpg,"'The artist Isabelle Brourman, in a blue coat, poses for a selfie with Andrew Amer and Colleen Faherty, lawyers who helped New York? attorney general argue Donald J. Trump? civil fraud case, at the Will Shott Gallery in Manhattan.'"
Arts,04pritzker-prize-01-jbwl-articleLarge.jpg,"'?iu Jiakun takes present realities and handles them to the point of offering a whole new scenario of daily life,??the Pritzker jury said in a statement.'"
Arts,14Fay--06-pkzf-articleLarge.jpg,"'Ming Fay in his New York City loft in the 1990s. For more than 50 years, he made giant fruits, vegetables and other semi-imagined ?ybrid??objects.'"
Arts,12TAN-ARCHIVE-01-ctbv-articleLarge.jpg,"'An undated photograph of Amy Tan, from her days in the literary-world supergroup the Rock Bottom Remainders.'"
Arts,25cul-trump-portrait-artist-articleLarge.jpg,"'The portrait of President Trump, by Sarah Boardman, was removed from the Colorado State Capitol. '"
Arts,10CUL-NEH-HEROES-ckfp-articleLarge.jpg,"'President Trump first proposed the Garden of Heroes in July 2020, shortly after a speech at Mount Rushmore.'"
Arts,03cul-monstrous-beauty-met-01-cmhz-articleLarge.jpg,"'Five ?ranslated vases??by the Korean artist Yeesookyung transform discarded porcelain to rethink ideas about Chinoiserie and its stereotypes. The works are on view at the Met exhibition ?onstrous Beauty: A Feminist Revision of Chinoiserie.""'"
Arts,06intl-wfzq-articleLarge.jpg,"'Astrid Meloni, left, and Kim Rossi Stuart in ?he Leopard,??based on the novel that was previously adapted into one of film? greatest historical dramas.'"
Arts,29cul-smithsonian-explainer-articleLarge.jpg,
Arts,17historians-veto-mglq-articleLarge.jpg,
Arts,NETREBKO-17-zkcl-articleLarge.jpg,"'Anna Netrebko at the Breakers in Palm Beach, Fla., where she was the star attraction at the Palm Beach Opera? gala on Monday night.'"
Arts,22sp-hkbasel-film-inyt-kmvc-articleLarge.jpg,"'?ampires in Space,??by Isadora Neves Marques, is the only feature-length film in Art Basel Hong Kong? film program, ?n Space, It? Always Night.???t? a dysfunctional family movie,??Marques said. ?t? true of my other films, too.??She added, ?cience fiction and fantasy runs through my work.??"
Arts,19cul-schiff-1-wclt-articleLarge.jpg,"Dismayed by Trump, the Star Pianist Andr獺s Schiff Boycotts the U.S.. Pianist Boycotts The U.S."
Arts,20Watching-Gate-articleLarge.jpg,'Lena Gora in a scene from ?he Eastern Gate.??
Arts,00tangs-giving-hvfg-articleLarge.jpg,"'Oscar L. Tang and Agnes Hsu-Tang at David Geffen Hall, home of the New York Philharmonic. Devoted fans of classical music, they donated $40 million, the largest gift in the orchestra? history, which jump-started the Dudamel era.'"
Arts,09latenight-articleLarge.jpg,??Desi Lydic said of President Trump on ?he Daily Show.??
Arts,18cul-kennedy-center-vzwj-articleLarge.jpg,'President Trump visited the Kennedy Center on Monday for the first time since he ousted its chairman and became chairman himself.'
Arts,10cul-netrebko-1-ljbt-articleLarge.jpg,'Anna Netrebko is returning to more European opera companies. '
Arts,03cul-smirnova-04-jpkz-articleLarge.jpg,''
Arts,17tvcol-residence-articleLarge.jpg,'Uzo Aduba in ?he Residence.??
Arts,19latenight-articleLarge.jpg,
Arts,13cul-khovanshchina-01-hjqf-articleLarge.jpg,"'Gerard McBurney, front, and Simon McBurney are collaborating on a new version of Mussorgsky? ?hovanshchina??at the Salzburg Easter Festival.'"
Arts,12neh-1-hpfj-articleLarge.jpg,
Arts,14kennedy-center-scene-1-zmgw-articleLarge.jpg,'Patrons said that they were not sure what to expect now that President Trump has taken control of the Kennedy Center and made himself chairman. '
Arts,10kennedycenter1-tjqz-articleLarge.jpg,'President Trump wants to make himself chairman of the Kennedy Center in Washington.'
Arts,22sp-hkbasel-interview-inyt-01-qbgz-articleLarge.jpg,"'Chow Chun Fai in his studio in Hong Kong earlier this month. He worked with Sharon Cheung, a former journalist, to create the exhibit ?nterview the Interviewer II,??which will be shown at Art Basel Hong Kong. The painting behind him depicts the moment when Britain handed Hong Kong over to China in 1997.'"
Arts,16tiktok-notebook-lead-fkzt-articleLarge.jpg,"'One RedNote influencer in China posted a video responding to comments from new American users, most of them attempting to flirt with him.'"
Arts,22sp-hkbasel-lam-inyt-01-hwtq-articleLarge.jpg,"'Pearl Lam, a native-born Hong Kong gallerist, prides herself on discovering hidden talent across the globe.'"
Arts,11latenight-articleLarge.jpg,
Arts,19SNL-RECAP-Pix-SUB-articleLarge.png,'Dave Chappelle unspooling his lengthy monologue on ?aturday Night Live.??
Arts,12Gubaidulina--mcjb-articleLarge.jpg,"'Sofia Gubaidulina, 2021. She was part of a group of important composers in the Soviet Union, including Arvo P瓣rt, Alfred Schnittke and Edison Denisov, who found disfavor with the authorities but acclaim abroad.'"
Arts,04RATMANSKY-05-glmz-articleLarge.jpg,"'An onstage rehearsal of Alexei Ratmansky? ?aquita,??which will have its premiere at New York City Ballet on Thursday.'"
Arts,09sp-design-ukraine-02-fzvm-articleLarge.jpg,"'?hadows,??clay-and-copper sculptures made by Yuriy Myrko, a co-founder of GORN Ceramics in Kyiv, Ukraine, for the annual Bouquet Kyiv Stage Festival.'"
Arts,04latenight-articleLarge.jpg,"'?eople care about the cost of groceries and health care, not whether the president of Ukraine has ever been to a Men? Wearhouse,??Seth Meyers said on Monday.'"
Arts,13latenight-articleLarge.jpg,'Jimmy Fallon on Wednesday with his Elon Musk-inspired black cap and a small child.'
Arts,27sp-museums-aiweiwei-01-fqjg-articleLarge.jpg,"'The exhibition ?i, Rebel: The Art and Activism of Ai Weiwei??is on display at the Seattle Art Museum. Here his ?orever Bicycles,??which has 42 bicycles welded together, references how bicycles were once ubiquitous in Chinese cities.'"
Arts,02bunch-smithsonian-02-articleLarge.jpg,"'Lonnie G. Bunch III, secretary of the Smithsonian, faces an uncertain period after President Trump issued an executive order directing change at the cultural organization.'"
