section_name,filename,human_ann3
Technology,NVIDIA-EARNINGS-1-pwjm-articleLarge.jpg,"Nvidia? Profit Jumps 80% as Company Rides Tech? A.I. Boom. After Scare, Nvidia Profit Is Up 80%"
Technology,21OPENAI-CHINA-vcpk-articleLarge.jpg,OpenAI Uncovers Evidence of A.I.-Powered Chinese Surveillance Tool. OpenAI Finds Evidence  Of a Stealth China Tool Spying on Social Media
Technology,10biz-chips-act-zqmg-articleLarge.jpg,Trump? Call to Scrap ?orrible??Chip Program Spreads Panic. Trump? Pan Of CHIPS Stirs Panic
Technology,25biz-signal-faq-pghw-articleLarge.jpg,"How Secure Is Signal, Anyway?. For Most Users, Signal Is Considered Safe"
Technology,19tiktok-messages-1-bghm-articleLarge.jpg,"TikTok Butters Up Trump, Again and Again."
Technology,12trump-news-tariffs-exemptions2-fzwh-articleLarge.jpg,"Trump Adds Tariff Exemptions for Smartphones, Computers and Other Electronics. Trump Orders Exemptions On Phones and Computers"
Technology,00techgiants-trump-combo-articleLarge.jpg,Microsoft and Nvidia: The Tech Giants Taking a Quieter Approach to Trump. Tech Giants Speak Softly About Trump
Technology,china-censor-gckt-articleLarge.jpg,Chinese Companies??New Tactic to Stop Damaging Research: Legal Threats. Chinese Companies Deploy Suits in a Bid to Silence Foreign Critics
Technology,DEEPSEEK-IMPRESSIONS-TIANANMEN-tqzl-articleLarge.jpg,First Impressions of DeepSeek? A.I. Chatbot.
Technology,HFO-TIKTOKDELAY-lmhq-articleLarge.jpg,Trump Extends Deadline for a TikTok Deal. Deadline For Deal On TikTok Is Extended
Technology,00tiktok-lobbying-qmpg-articleLarge.jpg,TikTok Makes Last-Minute Push as Supreme Court Is Poised to Rule on Ban.
Technology,00biz-trump-antitrust-1-pjvq-articleLarge.jpg,What to Know About Trump? Antitrust Efforts Against Tech Giants. Behind Trump? Moves Against Tech Giants
Technology,25apple-trump-fzvp-articleLarge.jpg,Apple? Dictation System Transcribes the Word ?acist??as ?rump?? Text Feature From Apple Turns ?acist??Into ?rump??'An Apple spokeswoman blamed the issue on phonetic overlap between the two words.'
Technology,00roose-articleLarge.jpg,What if No One Misses TikTok?. What? Missing In TikTok Ban? A Viral Protest.
Technology,00biz-deepseek-washington-articleLarge.jpg,"Washington Takes Aim at DeepSeek and Its American Chip Supplier, Nvidia. U.S. Targets DeepSeek And Its Chips  From Nvidia"
Technology,00hfo-crypto-order-lkcw-articleLarge.jpg,Trump Issues Executive Order to Support the Growth of Cryptocurrencies.
Technology,29meta-deepseek-meta-vhfg-articleLarge.jpg,"Meta Engineers See Vindication in DeepSeek? Apparent Breakthrough. In DeepSeek, Meta Sees Vindication of A.I. Strategy"
Technology,TIKTOK-BUSINESS-1-fgwq-articleLarge.jpg,"U.S. Ban of TikTok Is Set to Deal a Major Blow to ByteDance, Its Chinese Owner. TikTok Ban Is Set to Deal Major Blow to ByteDance"
Technology,CHINA-AI-vjfl-articleLarge.jpg,How Chinese A.I. Start-Up DeepSeek Is Competing With Silicon Valley Giants. China Rivals A.I. Giants At Low Cost
Technology,31DeepSeek-Disinfo-vktb-articleLarge.jpg,"DeepSeek? Answers Include Chinese Propaganda, Researchers Say. Propaganda  Finds Home  On DeepSeek"
Arts,31icepeak-vbgq-articleLarge.jpg,A Goth Band? Journey From Screams to Whispers. Years of Screaming Led Them to a Whisper
Arts,20tvpres-czlm-articleLarge.jpg,The Sudden Weirdness of TV Presidents. Reality Strains Credibility Of Fiction
Arts,20inaugurtion-tv-zhtb-articleLarge.jpg,"Trump Returns, and So Does His TV Spectacle. Trump Returns, and So Does His Spectacle"
Arts,18cul-smithsonian-zwbg-articleLarge.jpg,House Democrats Criticize Trump? Smithsonian Order. Trump? Plans for Smithsonian Draw Fire
Arts,00heirs-pissarro-vhcb-articleLarge.jpg,Supreme Court Revives Long-Running Nazi Art Restitution Case. Supreme Court Revives a Nazi Art Case
Arts,19CUL-TRUMP-HISTORY1-gwhv-articleLarge.jpg,"Trump? American History Revolution. Trump Puts His Spin on 250 Years of U.S. History, to Historians??Dismay"
Arts,00paolozampolli-01-vwhb-articleLarge.jpg,Fashion? Rockets? Yachts? A Trump Ally Has Ideas for the Kennedy Center. Trump Ally Wants  Kennedy Center  To Be ?ankable??'Paolo Zampolli has some unorthodox ideas for making the Kennedy Center a destination. '
Arts,28tetzlaff-bfkz-articleLarge.jpg,"Alarmed by Trump, a Renowned German Violinist Boycotts the U.S.. Alarmed by Trump,  Violinist Boycotts U.S."
Arts,26tallchief-pvfc-articleLarge.jpg,"Maria Tallchief: Making Ballet American, Chapter 1. On Pointe Between Different Worlds"
Arts,09kyiv-symphony-ckzf-articleLarge.jpg,"3 Years Into War, Ukrainian Musicians Ask, ?ill We Ever Go Home??? Musicians Hear the Call of Home"
Arts,31cul-smithsonian-art-01-wkph-articleLarge.jpg,"Taking Aim at Smithsonian, Trump Wades Into Race and Biology. Trump Denounces Smithsonian Exhibition"
Arts,30trump-artscouncil-articleLarge.jpg,Trump Dissolves Arts Committee Previously Restored by Biden. Trump Ends Arts Council He Criticized
Arts,14Kukkapuro--mhvc-articleLarge.jpg, which
Arts,10trump-trial-sketch-cmkb-articleLarge.jpg,"On the Eve of Trump? Sentencing, an Unusual Art Gallery Opening. Courtroom Sketches Draw Unusual Crowd"
Arts,04pritzker-prize-01-jbwl-articleLarge.jpg,Chinese Architect Liu Jiakun Wins Pritzker Prize. Chinese Architect  Wins Pritzker Prize
Arts,14Fay--06-pkzf-articleLarge.jpg,"Ming Fay, 82, Who Made Magical Sculptures of the Natural World, Dies. Ming Fay, 82, Sculptor Who Made  Magic of the Natural World, Dies"
Arts,12TAN-ARCHIVE-01-ctbv-articleLarge.jpg,Why Amy Tan Decided Not to Shred Her Archive. Author? Archive Escapes Shredder
Arts,25cul-trump-portrait-artist-articleLarge.jpg,The Artist Behind the Portrait Trump Hates Defends Her Work.
Arts,10CUL-NEH-HEROES-ckfp-articleLarge.jpg,Canceled Humanities Grants to Help Pay for Trump? ?arden of Heroes?? Humanities Grants Redirected to Trump? Garden of Heroes
Arts,03cul-monstrous-beauty-met-01-cmhz-articleLarge.jpg,The ?onstrous Beauty??of Pretty Porcelains. The Distasteful History of Pretty Porcelains
Arts,06intl-wfzq-articleLarge.jpg,"Polish Spies, South Korean Zombies and a Sicilian Prince. New International TV Series to Stream Now"
Arts,29cul-smithsonian-explainer-articleLarge.jpg,
Arts,17historians-veto-mglq-articleLarge.jpg,Leaders of Historians??Group Veto Measure Condemning ?cholasticide??in Gaza. Historians Debate Gaza ?cholasticide??'The executive council of the American Historical Association said it had vetoed a member-approved resolution because the measure went beyond the organization? mission.'
Arts,NETREBKO-17-zkcl-articleLarge.jpg,"At a Gilded Florida Resort, Anna Netrebko Tries U.S. Comeback."
Arts,22sp-hkbasel-film-inyt-kmvc-articleLarge.jpg,"Art Basel Hong Kong? Film Program Blends Facts, Fiction and Fantasy. Blending facts, fiction and fantasy"
Arts,19cul-schiff-1-wclt-articleLarge.jpg, said he was alarmed by President Trump? ?nbelievable bullying.??
Arts,20Watching-Gate-articleLarge.jpg,?he Eastern Gate??Is a Lean and Mean Spy Drama.
Arts,00tangs-giving-hvfg-articleLarge.jpg,"The Tangs, New Donor Royalty, Step Into the Spotlight. New Donor Royalty Takes the Spotlight"
Arts,09latenight-articleLarge.jpg, I can? afford to say that
Arts,18cul-kennedy-center-vzwj-articleLarge.jpg,"Elvis, ?ats??and Babe Ruth: Chairman Trump Reimagines the Kennedy Center. Elvis, ?ats??and Ruth: Chairman Trump Reimagines Kennedy Center"
Arts,10cul-netrebko-1-ljbt-articleLarge.jpg,More European Opera Houses Welcome Back Anna Netrebko. A Shunned Soprano? Welcome Expands
Arts,03cul-smirnova-04-jpkz-articleLarge.jpg,"Olga Smirnova, a da Vinci of Ballet, Settles Into a New Life, New Rep. A Big Leap From Russia: She Nailed It"
Arts,17tvcol-residence-articleLarge.jpg,"?he Residence,??Plus 7 Things to Watch on TV this Week. This Week on TV"
Arts,19latenight-articleLarge.jpg,
Arts,13cul-khovanshchina-01-hjqf-articleLarge.jpg,An Unfinished Opera Is Finished in Time to Be Newly Resonant. A New Ending for an Unfinished Opera
Arts,12neh-1-hpfj-articleLarge.jpg,Chair of National Endowment for the Humanities Leaves at Trump? ?irection?? Head of Endowment Agency  Leaves at Trump? ?irection??'Shelly C. Lowe stepped down as chair of the National Endowment for the Humanities on Wednesday.'
Arts,14kennedy-center-scene-1-zmgw-articleLarge.jpg,"A Night at the Donald J. Trump Center for the Performing Arts. Last Call at the Kennedy Center: ?ropaganda??Is Out, ?ats??Is (Possibly) In"
Arts,10kennedycenter1-tjqz-articleLarge.jpg,Trump Names Loyalist Interim Leader of Kennedy Center as He Strengthens His Grip. Trump Grips The Reins On the Arts
Arts,22sp-hkbasel-interview-inyt-01-qbgz-articleLarge.jpg,An Exhibition About Old News Aims to Make Sense of a Changed Hong Kong. Putting old news into new perspective
Arts,16tiktok-notebook-lead-fkzt-articleLarge.jpg,"For TikTok Refugees, a Wry Welcome on a Chinese App. For TikTok Refugees, a Wry Welcome on a Chinese App"
Arts,22sp-hkbasel-lam-inyt-01-hwtq-articleLarge.jpg,Want to Know About the Art Scene in Hong Kong? Talk to Pearl Lam.. She knows the Hong Kong art scene
Arts,11latenight-articleLarge.jpg,
Arts,19SNL-RECAP-Pix-SUB-articleLarge.png,Chappelle on ?.N.L.?? Nudging All of Us Toward Peaceful Change.
Arts,12Gubaidulina--mcjb-articleLarge.jpg,"Sofia Gubaidulina, Composer Who Provoked Soviet Censors, Dies at 93. Sofia Gubaidulina, Composer Who Provoked Soviet Censors, Dies at 93"
Arts,04RATMANSKY-05-glmz-articleLarge.jpg,A New ?aquita??Is an Echo Chamber of Ballet History. Opposites Are Aligned In History? Echo Chamber
Arts,09sp-design-ukraine-02-fzvm-articleLarge.jpg,Showing Courage in Ukraine With Handfuls of Clay. Showing Courage in Handfuls of Clay
Arts,04latenight-articleLarge.jpg,Late Night Recaps Zelensky? Casual Friday at the White House.
Arts,13latenight-articleLarge.jpg,It? Bring a Kid to Work Day on ?he Tonight Show??
Arts,27sp-museums-aiweiwei-01-fqjg-articleLarge.jpg,"In Seattle, a Deep Dive into the Provocative and Creative World of Ai Weiwei. Ai Weiwei, in Depth"
Arts,02bunch-smithsonian-02-articleLarge.jpg,Trump? Order Puts the Smithsonian? Chief in the Hot Seat. Executive Order Puts Leader Of Smithsonian in Tough Spot
